date,district,crop_type,temperature_c,humidity_pct,rainfall_mm,evapotranspiration_mm,canal_flow_cusecs,soil_moisture_pct,sensor_fault_type,was_imputed,month,day_of_year,irrigation_recommendation_mm
2023-10-07,Muzaffarabad,sugarcane,19.75,63.76,3.27,2.2,123.1,25.41,none,0,10,280,10.2
2023-10-08,Muzaffarabad,sugarcane,15.58,68.91,0.88,0.46,133.6,24.34,none,0,10,281,9.8
2023-10-09,Muzaffarabad,cotton,17.74,69.55,0.38,1.27,124.0,22.8,none,0,10,282,12.5
2023-10-10,Muzaffarabad,maize,18.54,68.58,6.07,0.87,137.4,27.3,none,0,10,283,5.6
2023-10-11,Muzaffarabad,rice,18.51,73.69,0.14,1.33,124.9,28.24,none,0,10,284,7.7
2023-10-12,Muzaffarabad,wheat,16.6,66.32,1.78,0.84,127.2,24.16,none,0,10,285,10.1
2023-10-13,Muzaffarabad,cotton,14.21,64.84,5.09,0.28,133.6,23.37,none,0,10,286,8.8
2023-10-14,Muzaffarabad,sugarcane,16.52,76.4,1.24,0.58,129.6,21.27,none,0,10,287,12.6
2023-10-15,Muzaffarabad,cotton,16.25,69.67,0.27,1.25,135.1,21.92,none,0,10,288,13.3
2023-10-16,Muzaffarabad,wheat,16.66,72.09,1.56,0.71,121.1,21.9,none,0,10,289,12.1
2023-10-17,Muzaffarabad,sugarcane,18.16,68.14,1.2,1.4,127.7,30.56,none,0,10,290,5.3
2023-10-18,Muzaffarabad,wheat,20.22,66.88,5.0,1.59,122.6,29.4,none,0,10,291,5.1
2023-10-19,Muzaffarabad,wheat,18.59,66.63,0.91,1.05,125.6,21.2,none,0,10,292,13.4
2023-10-20,Muzaffarabad,sugarcane,17.15,64.06,1.01,1.76,134.3,22.45,none,0,10,293,13.2
2023-10-21,Muzaffarabad,cotton,16.01,64.08,4.46,1.45,116.7,25.66,none,0,10,294,8.5
2023-10-22,Muzaffarabad,sugarcane,16.46,65.82,0.77,0.83,125.9,24.3,none,0,10,295,10.4
2023-10-23,Muzaffarabad,maize,15.38,69.86,4.58,0.82,127.7,18.75,none,0,10,296,13.9
2023-10-24,Muzaffarabad,wheat,15.31,67.51,0.04,0.44,128.6,20.31,none,0,10,297,13.8
2023-10-25,Muzaffarabad,sugarcane,16.91,69.6,0.02,1.22,126.6,16.58,none,0,10,298,18.2
2023-10-26,Muzaffarabad,wheat,16.68,67.15,5.93,0.5,124.6,24.47,none,0,10,299,7.8
2023-10-27,Muzaffarabad,maize,16.95,72.91,0.6,0.68,127.7,16.3,none,0,10,300,17.5
2023-10-28,Muzaffarabad,maize,15.23,66.84,2.0,1.64,119.0,22.1,none,0,10,301,12.9
2023-10-29,Muzaffarabad,cotton,16.53,73.33,3.33,0.78,127.6,24.62,none,0,10,302,9.0
2023-10-30,Muzaffarabad,maize,13.58,72.13,0.58,0.67,118.2,17.37,none,0,10,303,16.5
2023-10-31,Muzaffarabad,sugarcane,12.03,74.58,0.68,0.24,123.4,18.37,none,0,10,304,15.0
2023-11-01,Muzaffarabad,maize,14.3,74.46,3.84,0.99,116.8,20.35,none,0,11,305,12.9
2023-11-02,Muzaffarabad,rice,11.79,68.22,1.21,0.2,125.9,22.75,none,0,11,306,10.8
2023-11-03,Muzaffarabad,maize,15.13,68.7,0.22,1.76,123.6,23.54,none,0,11,307,12.5
2023-11-04,Muzaffarabad,wheat,12.76,69.45,0.09,0.56,121.8,22.87,none,0,11,308,11.6
2023-11-05,Muzaffarabad,rice,15.57,68.3,2.58,0.76,116.5,16.86,none,0,11,309,16.3
2023-11-06,Muzaffarabad,cotton,12.66,67.46,0.28,0.2,121.0,22.14,none,0,11,310,11.7
2023-11-07,Muzaffarabad,maize,12.69,64.19,2.36,1.83,118.7,22.14,missing_sensor,1,11,311,13.0
2023-11-08,Muzaffarabad,wheat,13.27,73.47,0.43,0.2,117.8,24.74,none,0,11,312,9.3
2023-11-09,Muzaffarabad,wheat,12.72,68.09,6.39,0.84,111.9,20.34,none,0,11,313,11.7
2023-11-10,Muzaffarabad,maize,13.51,72.78,2.82,0.43,111.7,24.51,none,0,11,314,8.9
2023-11-11,Muzaffarabad,maize,14.45,69.57,0.73,1.28,122.4,16.14,none,0,11,315,18.4
2023-11-12,Muzaffarabad,wheat,12.33,71.69,0.53,0.2,114.6,21.21,none,0,11,316,12.5
2023-11-13,Muzaffarabad,maize,14.06,72.31,0.27,0.2,114.3,21.19,none,0,11,317,12.6
2023-11-14,Muzaffarabad,sugarcane,12.87,63.4,3.85,0.72,113.6,21.22,none,0,11,318,11.8
2023-11-15,Muzaffarabad,wheat,13.19,63.12,0.61,0.27,112.9,17.83,none,0,11,319,15.6
2023-11-16,Muzaffarabad,maize,11.54,71.91,1.88,0.2,116.9,25.7,none,0,11,320,7.9
2023-11-17,Muzaffarabad,rice,11.06,67.39,2.01,0.36,116.1,24.22,none,0,11,321,9.4
2023-11-18,Muzaffarabad,maize,9.72,63.85,0.73,0.34,113.9,17.24,none,0,11,322,16.1
2023-11-19,Muzaffarabad,cotton,10.78,67.42,0.45,0.3,119.8,17.61,none,0,11,323,15.9
2023-11-20,Muzaffarabad,maize,10.71,65.51,5.94,0.66,114.7,23.3,none,0,11,324,9.0
2023-11-21,Muzaffarabad,sugarcane,11.17,70.57,3.91,0.2,115.7,20.6,none,0,11,325,11.7
2023-11-22,Muzaffarabad,wheat,9.94,69.84,3.85,0.2,107.6,20.66,time_skew,0,11,326,11.6
2023-11-23,Muzaffarabad,sugarcane,12.35,67.17,1.23,0.22,114.0,18.7,none,0,11,327,14.5
2023-11-24,Muzaffarabad,wheat,9.02,71.19,4.96,0.2,109.4,25.23,none,0,11,328,7.1
2023-11-25,Muzaffarabad,cotton,9.65,70.31,0.98,0.2,112.2,20.38,none,0,11,329,13.0
2023-11-26,Muzaffarabad,wheat,10.66,70.65,4.77,0.24,119.8,24.04,none,0,11,330,8.3
2023-11-27,Muzaffarabad,wheat,9.97,71.93,0.9,0.2,106.7,19.28,none,0,11,331,14.0
2023-11-28,Muzaffarabad,sugarcane,11.61,68.22,1.57,0.2,110.4,21.36,none,0,11,332,11.9
2023-11-29,Muzaffarabad,rice,9.72,59.78,5.36,0.82,110.4,17.53,none,0,11,333,14.6
2023-11-30,Muzaffarabad,maize,10.6,69.78,0.41,0.67,108.8,25.49,none,0,11,334,9.3
2023-12-01,Muzaffarabad,maize,10.41,64.11,2.87,0.24,111.6,22.19,none,0,12,335,10.7
2023-12-02,Muzaffarabad,wheat,9.3,68.21,0.88,0.2,114.1,22.81,none,0,12,336,10.9
2023-12-03,Muzaffarabad,sugarcane,11.81,67.48,4.62,0.93,111.2,21.21,none,0,12,337,11.8
2023-12-04,Muzaffarabad,sugarcane,7.8,62.69,2.46,0.44,97.9,25.22,none,0,12,338,8.4
2023-12-05,Muzaffarabad,wheat,12.71,68.14,0.72,0.2,102.3,22.26,none,0,12,339,11.4
2023-12-06,Muzaffarabad,wheat,9.36,65.29,0.09,0.2,108.6,21.27,none,0,12,340,12.6
2023-12-07,Muzaffarabad,wheat,12.26,65.11,0.82,0.54,103.0,21.65,none,0,12,341,12.4
2023-12-08,Muzaffarabad,wheat,7.2,66.12,1.71,0.2,102.5,24.34,none,0,12,342,9.2
2023-12-09,Muzaffarabad,wheat,11.23,56.19,0.82,1.12,108.3,19.86,none,0,12,343,14.8
2023-12-10,Muzaffarabad,maize,14.08,65.93,2.56,1.03,113.2,21.09,none,0,12,344,12.8
2023-12-11,Muzaffarabad,rice,9.75,67.99,0.44,0.2,101.6,23.13,none,0,12,345,10.8
2023-12-12,Muzaffarabad,wheat,7.73,63.57,0.04,0.2,95.6,23.09,none,0,12,346,11.0
2023-12-13,Muzaffarabad,maize,9.8,68.18,2.23,0.2,102.1,18.1,none,0,12,347,14.6
2023-12-14,Muzaffarabad,sugarcane,7.41,70.09,6.85,0.2,104.5,24.27,none,0,12,348,7.2
2023-12-15,Muzaffarabad,sugarcane,8.9,61.77,1.77,1.03,103.5,22.07,none,0,12,349,12.3
2023-12-16,Muzaffarabad,cotton,10.28,65.93,1.93,0.2,97.0,15.78,none,0,12,350,16.8
2023-12-17,Muzaffarabad,sugarcane,8.64,59.48,3.62,1.06,97.7,24.68,none,0,12,351,9.2
2023-12-18,Muzaffarabad,sugarcane,10.94,61.91,1.44,1.03,109.1,22.16,none,0,12,352,12.3
2023-12-19,Muzaffarabad,rice,12.74,61.07,5.96,0.38,97.7,23.66,none,0,12,353,8.3
2023-12-20,Muzaffarabad,wheat,11.89,66.47,0.02,1.86,99.5,16.74,none,0,12,354,18.8
2023-12-21,Muzaffarabad,rice,10.63,60.55,0.02,0.2,98.5,21.78,none,0,12,355,12.1
2023-12-22,Muzaffarabad,wheat,10.68,62.57,0.58,1.33,97.2,19.28,none,0,12,356,15.6
2023-12-23,Muzaffarabad,sugarcane,8.83,60.41,1.85,0.74,97.0,22.45,none,0,12,357,11.5
2023-12-24,Muzaffarabad,maize,10.23,64.2,3.21,0.2,105.2,24.71,none,0,12,358,8.2
2023-12-25,Muzaffarabad,wheat,11.06,62.59,1.42,0.2,96.1,22.94,none,0,12,359,10.5
2023-12-26,Muzaffarabad,cotton,8.72,66.05,1.04,0.31,104.1,20.38,none,0,12,360,13.1
2023-12-27,Muzaffarabad,rice,8.16,66.19,1.78,0.2,91.7,17.75,none,0,12,361,15.1
2023-12-28,Muzaffarabad,rice,4.8,69.25,1.35,0.2,109.3,31.76,none,0,12,362,2.6
2023-12-29,Muzaffarabad,wheat,8.82,68.63,3.7,0.2,92.9,20.95,none,0,12,363,11.4
2023-12-30,Muzaffarabad,cotton,8.24,63.63,6.6,0.2,94.2,23.08,none,0,12,364,8.3
2023-12-31,Muzaffarabad,wheat,10.01,58.95,4.32,1.5,93.8,21.39,none,0,12,365,12.5
2024-01-01,Muzaffarabad,wheat,8.59,68.06,0.67,0.2,94.3,28.0,none,0,1,1,6.3
2024-01-02,Muzaffarabad,wheat,10.47,67.76,0.98,0.36,94.4,19.74,none,0,1,2,13.8
2024-01-03,Muzaffarabad,maize,10.97,62.88,0.3,0.2,97.3,19.85,none,0,1,3,13.8
2022-01-01,Gilgit,sugarcane,5.19,51.8,0.29,0.86,63.2,20.03,none,0,1,1,14.5
2022-01-02,Gilgit,maize,6.34,48.21,0.52,0.87,62.3,13.55,none,0,1,2,20.2
2022-01-03,Gilgit,wheat,3.85,53.08,1.45,0.2,65.9,20.3,none,0,1,3,12.9
2022-01-04,Gilgit,cotton,5.39,43.21,0.27,0.9,65.0,20.4,none,0,1,4,14.2
2022-01-05,Gilgit,rice,2.07,48.3,0.98,0.2,63.1,18.21,none,0,1,5,15.0
2022-01-06,Gilgit,maize,5.55,47.28,2.99,0.76,64.7,22.59,none,0,1,6,11.0
2022-01-07,Gilgit,rice,5.28,50.4,1.14,0.66,66.3,25.06,none,0,1,7,9.4
2022-01-08,Gilgit,maize,5.63,49.47,0.35,0.2,65.4,17.92,none,0,1,8,15.5
2022-01-09,Gilgit,wheat,4.34,53.39,1.73,0.2,65.3,25.95,none,0,1,9,7.7
2022-01-10,Gilgit,wheat,5.24,51.41,0.44,0.2,59.8,21.82,none,0,1,10,11.9
2022-01-11,Gilgit,maize,6.29,58.27,1.88,0.56,64.2,12.45,none,0,1,11,20.3
2022-01-12,Gilgit,wheat,7.04,49.29,1.9,0.87,65.9,21.43,none,0,1,12,12.6
2022-01-13,Gilgit,maize,4.86,56.72,1.81,0.2,60.4,20.54,none,0,1,13,12.5
2022-01-14,Gilgit,sugarcane,6.31,53.85,0.34,0.2,58.6,20.79,none,0,1,14,12.9
2022-01-15,Gilgit,maize,6.39,47.18,2.54,0.7,62.6,22.57,none,0,1,15,11.1
2022-01-16,Gilgit,maize,5.87,48.91,3.03,0.2,63.0,22.57,missing_sensor,1,1,16,10.2
2022-01-17,Gilgit,sugarcane,7.8,52.0,1.26,0.56,56.7,22.8,none,0,1,17,11.2
2022-01-18,Gilgit,sugarcane,5.28,43.86,1.33,0.41,62.8,23.14,none,0,1,18,10.7
2022-01-19,Gilgit,cotton,5.67,55.19,3.87,0.2,54.0,21.61,none,0,1,19,10.8
2022-01-20,Gilgit,maize,8.25,45.35,0.78,0.63,57.6,18.48,none,0,1,20,15.4
2022-01-21,Gilgit,maize,4.91,47.63,2.8,0.42,63.7,20.72,none,0,1,21,12.3
2022-01-22,Gilgit,sugarcane,6.51,54.28,0.12,1.06,62.9,10.55,none,0,1,22,23.3
2022-01-23,Gilgit,wheat,7.2,51.88,6.5,0.75,57.8,19.99,none,0,1,23,11.9
2022-01-24,Gilgit,cotton,8.81,46.12,1.41,1.03,61.2,22.63,none,0,1,24,11.9
2022-01-25,Gilgit,sugarcane,5.78,48.44,0.87,0.2,58.8,22.34,none,0,1,25,11.3
2022-01-26,Gilgit,wheat,8.95,44.63,4.25,1.72,53.0,16.04,none,0,1,26,17.6
2022-01-27,Gilgit,wheat,7.69,49.02,0.33,1.34,60.8,20.07,none,0,1,27,15.0
2022-01-28,Gilgit,maize,8.17,47.79,1.58,0.2,53.7,21.88,none,0,1,28,11.4
2022-01-29,Gilgit,cotton,2.23,48.48,2.3,0.84,51.7,18.52,none,0,1,29,15.0
2022-01-30,Gilgit,maize,6.92,44.58,0.5,1.13,54.9,21.74,none,0,1,30,13.2
2022-01-31,Gilgit,maize,10.86,39.17,3.97,1.85,53.8,15.52,none,0,1,31,18.3
2022-02-01,Gilgit,wheat,8.0,53.22,1.06,1.14,58.4,15.8,none,0,2,32,18.3
2022-02-02,Gilgit,wheat,7.26,38.99,0.0,1.28,57.1,17.17,none,0,2,33,17.7
2022-02-03,Gilgit,maize,9.15,51.93,1.17,0.68,56.1,21.25,none,0,2,34,12.8
2022-02-04,Gilgit,wheat,7.87,52.49,0.33,0.2,60.3,23.48,none,0,2,35,10.5
2022-02-05,Gilgit,sugarcane,6.01,47.49,1.4,0.23,60.6,19.79,none,0,2,36,13.4
2022-02-06,Gilgit,cotton,9.68,45.04,0.39,0.47,59.3,16.27,none,0,2,37,17.3
2022-02-07,Gilgit,maize,7.46,48.04,1.7,0.55,50.4,24.65,none,0,2,38,9.3
2022-02-08,Gilgit,wheat,8.72,49.31,4.22,0.93,52.3,18.55,none,0,2,39,14.3
2022-02-09,Gilgit,rice,10.79,44.68,2.78,1.21,56.3,16.3,none,0,2,40,17.3
2022-02-10,Gilgit,wheat,9.43,47.32,0.66,0.98,52.2,18.98,none,0,2,41,15.4
2022-02-11,Gilgit,rice,10.35,44.3,1.01,1.57,50.7,16.6,none,0,2,42,18.2
2022-02-12,Gilgit,sugarcane,6.09,43.3,0.22,1.01,60.7,20.14,none,0,2,43,14.6
2022-02-13,Gilgit,maize,13.95,46.53,0.33,1.34,52.9,20.14,none,0,2,44,15.0
2022-02-14,Gilgit,maize,8.96,37.44,1.07,1.06,55.3,21.03,none,0,2,45,13.5
2022-02-15,Gilgit,rice,12.69,44.65,1.86,1.37,49.6,18.12,none,0,2,46,16.2
2022-02-16,Gilgit,wheat,11.75,46.33,1.76,1.39,52.4,25.84,none,0,2,47,9.4
2022-02-17,Gilgit,wheat,10.66,48.98,0.23,1.59,53.1,16.69,none,0,2,48,18.5
2022-02-18,Gilgit,wheat,10.18,46.15,2.09,1.1,54.8,21.53,none,0,2,49,12.7
2022-02-19,Gilgit,wheat,12.25,43.99,0.52,1.7,49.8,23.7,none,0,2,50,12.2
2022-02-20,Gilgit,wheat,12.54,36.38,1.5,1.42,55.5,22.53,none,0,2,51,12.5
2022-02-21,Gilgit,rice,13.11,43.5,0.78,2.15,55.5,16.52,none,0,2,52,19.1
2022-02-22,Gilgit,maize,10.23,39.27,0.58,1.48,50.1,22.21,none,0,2,53,13.2
2022-02-23,Gilgit,rice,10.74,45.58,0.19,0.57,51.7,18.19,none,0,2,54,15.8
2022-02-24,Gilgit,wheat,13.21,44.18,0.15,2.34,51.0,22.3,none,0,2,55,14.4
2022-02-25,Gilgit,wheat,14.51,48.43,0.91,1.24,50.6,18.84,none,0,2,56,15.8
2022-02-26,Gilgit,wheat,10.96,45.33,4.64,1.64,49.0,18.78,none,0,2,57,14.9
2022-02-27,Gilgit,wheat,15.46,36.82,0.07,2.48,53.2,17.78,none,0,2,58,18.7
2022-02-28,Gilgit,wheat,11.2,37.57,0.08,2.34,55.0,15.13,none,0,2,59,20.9
2022-03-01,Gilgit,rice,9.87,41.6,0.7,1.41,52.2,13.63,none,0,3,60,20.8
2022-03-02,Gilgit,sugarcane,12.67,36.05,4.03,1.81,56.1,20.28,none,0,3,61,14.0
2022-03-03,Gilgit,maize,13.14,44.85,0.81,2.11,48.3,24.92,none,0,3,62,11.5
2022-03-04,Gilgit,cotton,12.52,44.66,0.88,1.6,51.3,21.5,none,0,3,63,13.9
2022-03-05,Gilgit,wheat,13.26,48.6,2.68,2.79,49.0,17.84,none,0,3,64,18.0
2022-03-06,Gilgit,maize,14.18,35.84,0.67,2.12,47.8,16.89,none,0,3,65,18.8
2022-03-07,Gilgit,rice,12.28,44.97,2.18,1.71,53.5,20.27,none,0,3,66,14.6
2022-03-08,Gilgit,rice,17.58,46.1,0.5,2.05,39.2,19.24,none,0,3,67,16.6
2022-03-09,Gilgit,wheat,15.18,38.97,0.82,2.8,51.4,16.51,time_skew,0,3,68,20.0
2022-03-10,Gilgit,cotton,13.52,40.02,0.72,2.48,46.4,18.71,none,0,3,69,17.6
2022-03-11,Gilgit,rice,11.38,46.37,0.49,1.49,45.7,26.88,none,0,3,70,9.0
2022-03-12,Gilgit,wheat,13.48,43.01,0.28,1.14,44.4,18.68,none,0,3,71,16.1
2022-03-13,Gilgit,cotton,14.83,39.9,0.57,2.19,47.7,14.29,none,0,3,72,21.3
2022-03-14,Gilgit,maize,15.88,41.57,0.44,2.22,46.8,19.86,none,0,3,73,16.3
2022-03-15,Gilgit,maize,15.48,47.08,5.98,1.84,47.2,24.39,none,0,3,74,9.5
2022-03-16,Gilgit,rice,16.37,44.34,0.08,2.54,47.7,24.39,stuck_sensor,1,3,75,12.8
2022-03-17,Gilgit,cotton,15.73,45.18,0.94,2.54,49.7,15.4,none,0,3,76,20.6
2022-03-18,Gilgit,wheat,14.02,45.48,0.69,1.93,45.0,19.64,none,0,3,77,16.1
2022-03-19,Gilgit,wheat,17.38,40.05,1.52,2.46,46.5,19.91,none,0,3,78,16.2
2022-03-20,Gilgit,wheat,19.37,37.6,1.14,3.03,50.1,13.83,none,0,3,79,22.5
2022-03-21,Gilgit,rice,18.47,43.1,0.61,1.61,48.1,14.23,none,0,3,80,20.5
2022-03-22,Gilgit,wheat,17.49,39.98,0.47,2.61,59.1,23.1,none,0,3,81,13.9
2022-03-23,Gilgit,wheat,18.07,44.7,1.25,2.11,49.0,22.45,none,0,3,82,13.5
2022-03-24,Gilgit,rice,16.98,35.85,0.4,2.35,50.3,22.45,stuck_sensor,1,3,83,14.2
2022-03-25,Gilgit,sugarcane,15.27,44.6,0.38,2.07,51.9,18.67,none,0,3,84,17.2
2022-03-26,Gilgit,cotton,19.33,39.26,0.38,2.77,46.5,19.38,none,0,3,85,17.5
2022-03-27,Gilgit,sugarcane,17.24,41.3,0.66,2.68,48.3,13.48,none,0,3,86,22.6
2022-03-28,Gilgit,wheat,18.19,33.47,2.92,2.83,43.0,12.25,none,0,3,87,23.0
2022-03-29,Gilgit,wheat,17.84,44.82,0.51,2.4,46.5,26.36,none,0,3,88,10.7
2022-03-30,Gilgit,wheat,17.73,39.98,0.94,2.32,52.3,19.49,none,0,3,89,16.6
2022-03-31,Gilgit,maize,21.85,42.71,0.8,3.28,50.9,21.25,none,0,3,90,16.3
2022-04-01,Gilgit,maize,18.96,39.76,0.88,3.4,53.7,14.72,none,0,4,91,22.3
2022-04-02,Gilgit,wheat,20.67,40.35,1.22,3.12,45.2,16.44,none,0,4,92,20.3
2022-04-03,Gilgit,maize,17.04,40.43,1.35,2.6,48.5,22.75,none,0,4,93,13.9
2022-04-04,Gilgit,maize,18.5,41.1,3.86,1.72,47.4,23.3,none,0,4,94,11.2
2022-04-05,Gilgit,maize,20.92,36.3,0.11,3.65,47.2,15.93,none,0,4,95,21.9
2022-04-06,Gilgit,rice,19.49,39.56,0.07,3.14,55.3,15.93,stuck_sensor,1,4,96,21.2
2022-04-07,Gilgit,wheat,23.13,47.13,2.55,3.33,50.4,24.2,none,0,4,97,13.0
2022-04-08,Gilgit,wheat,21.62,39.57,2.71,4.18,53.3,12.66,none,0,4,98,24.5
2022-04-09,Gilgit,sugarcane,18.28,46.48,2.99,1.68,47.9,15.0,none,0,4,99,19.0
2022-04-10,Gilgit,cotton,20.63,33.17,1.76,2.92,46.7,12.23,none,0,4,100,23.6
2022-04-11,Gilgit,wheat,23.15,39.06,0.5,3.1,49.6,17.66,none,0,4,101,19.4
2022-04-12,Gilgit,maize,19.31,33.85,4.38,3.01,55.7,23.71,none,0,4,102,12.3
2022-04-13,Gilgit,rice,20.32,40.67,2.4,3.33,52.1,23.71,stuck_sensor,1,4,103,13.5
2022-04-14,Gilgit,wheat,21.16,38.18,6.4,4.31,50.7,16.48,none,0,4,104,19.7
2022-04-15,Gilgit,rice,23.61,40.58,2.89,3.71,49.4,18.52,none,0,4,105,18.5
2022-04-16,Gilgit,maize,20.85,33.27,1.32,4.14,46.9,15.24,none,0,4,106,22.6
2022-04-17,Gilgit,wheat,26.24,43.38,0.19,3.57,45.0,19.92,none,0,4,107,18.1
2022-04-18,Gilgit,cotton,23.72,39.17,1.6,3.6,51.5,21.35,none,0,4,108,16.3
2022-04-19,Gilgit,wheat,23.3,40.8,0.54,3.11,52.3,16.35,none,0,4,109,20.6
2022-04-20,Gilgit,sugarcane,22.35,41.41,1.23,4.08,49.6,19.03,none,0,4,110,19.2
2022-04-21,Gilgit,rice,23.69,44.24,5.56,3.32,52.9,12.27,none,0,4,111,22.5
2022-04-22,Gilgit,maize,25.55,35.71,1.11,4.35,49.8,16.93,none,0,4,112,21.5
2022-04-23,Gilgit,cotton,25.18,38.13,0.77,3.99,58.5,17.0,none,0,4,113,21.1
2022-04-24,Gilgit,wheat,21.32,42.06,5.09,2.8,55.7,16.64,time_skew,0,4,114,18.1
2022-04-25,Gilgit,wheat,23.84,37.1,0.42,3.39,59.7,21.06,none,0,4,115,16.8
2022-04-26,Gilgit,wheat,23.72,48.23,2.43,3.62,56.6,18.26,none,0,4,116,18.8
2022-04-27,Gilgit,maize,21.96,39.2,1.37,4.18,56.3,22.39,none,0,4,117,16.2
2022-04-28,Gilgit,maize,23.09,36.18,0.87,3.61,46.9,16.47,none,0,4,118,21.0
2022-04-29,Gilgit,wheat,24.19,51.08,2.14,3.97,56.2,16.77,none,0,4,119,20.7
2022-04-30,Gilgit,maize,23.3,36.45,0.12,3.1,47.1,13.64,none,0,4,120,23.2
2022-05-01,Gilgit,sugarcane,23.43,30.62,0.43,3.84,48.9,23.8,none,0,5,121,14.9
2022-05-02,Gilgit,maize,23.89,43.92,0.76,3.79,48.9,16.41,none,0,5,122,21.4
2022-05-03,Gilgit,wheat,26.16,44.32,0.82,4.18,53.7,16.41,missing_sensor,1,5,123,21.8
2022-05-04,Gilgit,wheat,25.17,46.47,1.33,3.81,59.8,17.21,none,0,5,124,20.4
2022-05-05,Gilgit,cotton,26.78,40.06,1.8,3.79,56.0,21.24,none,0,5,125,16.6
2022-05-06,Gilgit,maize,26.98,39.19,0.59,4.28,52.4,27.94,none,0,5,126,11.7
2022-05-07,Gilgit,wheat,28.48,39.94,2.67,4.66,58.1,20.42,none,0,5,127,18.1
2022-05-08,Gilgit,cotton,27.61,44.89,2.0,3.43,54.8,16.7,none,0,5,128,20.1
2022-05-09,Gilgit,wheat,27.98,40.9,2.69,3.45,50.1,16.32,none,0,5,129,20.2
2022-05-10,Gilgit,wheat,26.65,42.35,2.38,4.11,55.3,18.91,none,0,5,130,18.9
2022-05-11,Gilgit,cotton,26.8,38.5,1.61,4.26,50.9,15.93,none,0,5,131,22.1
2022-05-12,Gilgit,maize,25.92,42.85,3.75,2.9,58.8,20.49,none,0,5,132,15.3
2022-05-13,Gilgit,wheat,26.79,37.53,0.62,5.2,58.3,15.44,none,0,5,133,24.1
2022-05-14,Gilgit,rice,24.84,42.2,0.27,3.91,52.8,13.2,none,0,5,134,24.6
2022-05-15,Gilgit,cotton,25.57,39.98,1.63,3.8,60.6,13.46,none,0,5,135,23.7
2022-05-16,Gilgit,wheat,25.9,41.49,3.03,4.02,51.1,18.71,none,0,5,136,18.7
2022-05-17,Gilgit,sugarcane,26.93,44.46,3.13,5.05,55.4,17.31,none,0,5,137,21.2
2022-05-18,Gilgit,sugarcane,29.22,41.63,3.9,4.19,56.8,16.59,none,0,5,138,20.4
2022-05-19,Gilgit,maize,24.07,42.4,0.64,4.42,65.2,15.31,time_skew,0,5,139,23.2
2022-05-20,Gilgit,cotton,26.98,37.31,1.0,4.35,49.5,15.88,none,0,5,140,22.5
2022-05-21,Gilgit,maize,25.94,43.18,0.68,2.84,65.2,22.16,none,0,5,141,15.0
2022-05-22,Gilgit,maize,26.81,40.26,1.48,3.96,58.3,15.23,none,0,5,142,22.4
2022-05-23,Gilgit,wheat,25.55,34.18,0.64,4.28,58.7,12.2,none,0,5,143,25.8
2022-05-24,Gilgit,wheat,26.93,43.17,2.14,3.97,67.1,22.25,none,0,5,144,15.8
2022-05-25,Gilgit,wheat,26.78,35.97,0.79,3.53,60.3,18.53,none,0,5,145,19.1
2022-05-26,Gilgit,sugarcane,26.72,47.24,1.47,4.23,62.1,21.39,none,0,5,146,17.2
2022-05-27,Gilgit,cotton,26.31,40.11,1.17,3.44,62.9,19.36,none,0,5,147,18.1
2022-05-28,Gilgit,cotton,29.61,43.83,0.51,4.19,61.7,18.74,none,0,5,148,19.9
2022-05-29,Gilgit,wheat,30.26,38.47,0.31,4.18,65.4,14.06,none,0,5,149,24.2
2022-05-30,Gilgit,wheat,30.62,37.38,1.35,5.32,69.1,16.45,none,0,5,150,23.1
2022-05-31,Gilgit,rice,28.67,43.27,0.64,3.62,64.7,14.77,none,0,5,151,22.6
2022-06-01,Gilgit,cotton,29.17,39.77,0.13,3.74,62.1,20.12,none,0,6,152,18.2
2022-06-02,Gilgit,rice,26.63,46.34,0.49,3.98,67.9,16.39,none,0,6,153,21.7
2022-06-03,Gilgit,maize,29.72,35.38,1.07,5.4,58.8,16.14,none,0,6,154,23.6
2022-06-04,Gilgit,wheat,31.69,36.38,0.09,5.2,67.8,11.95,none,0,6,155,27.5
2022-06-05,Gilgit,wheat,27.71,47.81,1.07,2.76,66.6,17.49,none,0,6,156,18.9
2022-06-06,Gilgit,wheat,27.59,40.72,0.72,3.66,72.5,14.05,none,0,6,157,23.3
2022-06-07,Gilgit,cotton,30.15,49.3,0.29,3.79,60.8,18.72,none,0,6,158,19.5
2022-06-08,Gilgit,wheat,28.39,40.68,0.4,3.77,62.2,10.34,none,0,6,159,26.9
2022-06-09,Gilgit,rice,28.75,45.44,0.7,4.15,65.8,17.34,none,0,6,160,21.0
2022-06-10,Gilgit,wheat,30.08,43.48,4.01,4.17,72.0,28.66,none,0,6,161,9.5
2022-06-11,Gilgit,maize,31.21,44.39,1.87,4.45,69.6,13.56,none,0,6,162,24.3
2022-06-12,Gilgit,wheat,27.94,43.71,1.71,4.42,73.2,22.0,none,0,6,163,16.8
2022-06-13,Gilgit,wheat,32.38,42.99,5.39,4.65,61.6,17.87,none,0,6,164,19.3
2022-06-14,Gilgit,maize,30.98,39.57,1.34,4.84,72.4,23.43,none,0,6,165,16.2
2022-06-15,Gilgit,wheat,26.59,45.85,0.89,3.64,71.4,16.0,none,0,6,166,21.5
2022-06-16,Gilgit,sugarcane,29.06,38.8,4.81,4.53,66.8,19.47,time_skew,0,6,167,17.9
